X: PhotonEnergy [eV],Y: XCOM:Rayle...nt)[cm^-1],Y: XCOM:Compt...nt)[cm^-1],Y: XCOM:Photo...ric[cm^-1],Y: XCOM:Total...ion[cm^-1],Y: XCOM:Total...Coh[cm^-1]
47666.8,2.00257,0.641235,68.4018,71.0397,69.0341
47679.4,2.00174,0.641257,68.3521,70.9891,68.9843
47692,2.0009,0.641279,68.3023,70.9385,68.9345
47704.5,2.00007,0.641301,68.2525,70.8879,68.8847
47717.1,1.99924,0.641323,68.2027,70.8374,68.835
47729.6,1.9984,0.641345,68.1529,70.7868,68.7851
47742.2,1.99757,0.641367,68.1031,70.7362,68.7354
47754.8,1.99674,0.641389,68.0534,70.6856,68.6856
47767.3,1.9959,0.641411,68.0036,70.635,68.6358
47779.9,1.99507,0.641434,67.9538,70.5844,68.586
47792.4,1.99424,0.641456,67.904,70.5338,68.5362
47805,1.9934,0.641478,67.8542,70.4832,68.4865
47817.6,1.99257,0.6415,67.8044,70.4327,68.4367
47830.1,1.99174,0.641522,67.7546,70.3821,68.3869
47842.7,1.99091,0.641544,67.7049,70.3315,68.3371
47855.2,1.99007,0.641566,67.6551,70.2809,68.2873
47867.8,1.98924,0.641588,67.6053,70.2303,68.2375
47880.4,1.98841,0.64161,67.5555,70.1797,68.1877
47892.9,1.98757,0.641632,67.5057,70.1291,68.138
47905.5,1.98674,0.641654,67.4559,70.0785,68.0882
47918.1,1.98591,0.641676,67.4061,70.0279,68.0384
47930.6,1.98507,0.641699,67.3563,69.9773,67.9886
47943.2,1.98424,0.641721,67.3066,69.9268,67.9388
47955.7,1.98341,0.641743,67.2568,69.8762,67.889
47968.3,1.98257,0.641765,67.207,69.8256,67.8392
47980.9,1.98174,0.641787,67.1572,69.775,67.7895
47993.4,1.98092,0.641808,67.1084,69.7254,67.7407
48006,1.98013,0.641828,67.062,69.6787,67.6947
48018.5,1.97934,0.641848,67.0156,69.6319,67.6488
48031.1,1.97854,0.641867,66.9693,69.5852,67.6028
48043.7,1.97775,0.641887,66.9229,69.5384,67.5568
48056.2,1.97696,0.641906,66.8765,69.4917,67.5108
48068.8,1.97617,0.641926,66.8301,69.4449,67.4649
48081.3,1.97538,0.641946,66.7838,69.3981,67.4189
48093.9,1.97459,0.641965,66.7374,69.3514,67.3729
48106.5,1.97379,0.641985,66.691,69.3046,67.3269
48119,1.973,0.642005,66.6447,69.2578,67.281
48131.6,1.97221,0.642024,66.5983,69.2111,67.235
48144.1,1.97142,0.642044,66.5519,69.1643,67.189
48156.7,1.97063,0.642064,66.5056,69.1176,67.143
48169.3,1.96983,0.642083,66.4592,69.0708,67.0971
48181.8,1.96904,0.642103,66.4128,69.024,67.0511
48194.4,1.96825,0.642123,66.3665,68.9773,67.0051
48206.9,1.96746,0.642142,66.3201,68.9305,66.9591
48219.5,1.96667,0.642162,66.2737,68.8838,66.9132
48232.1,1.96587,0.642182,66.2274,68.837,66.8672
48244.6,1.96508,0.642201,66.181,68.7902,66.8212
48257.2,1.96429,0.642221,66.1346,68.7435,66.7752
48269.8,1.9635,0.642241,66.0883,68.6967,66.7293
48282.3,1.96271,0.64226,66.0419,68.65,66.6833
48294.9,1.96192,0.64228,65.9955,68.6032,66.6373
48307.4,1.96112,0.642299,65.9492,68.5564,66.5913
48320,1.96033,0.642319,65.9028,68.5097,66.5454
48332.6,1.95954,0.642339,65.8564,68.4629,66.4994
48345.1,1.95875,0.642358,65.8101,68.4162,66.4534
48357.7,1.95796,0.642378,65.7637,68.3694,66.4074
48370.2,1.95717,0.642398,65.7173,68.3226,66.3615
48382.8,1.95637,0.642417,65.6709,68.2759,66.3155
48395.4,1.95558,0.642437,65.6246,68.2291,66.2695
48407.9,1.95479,0.642457,65.5782,68.1823,66.2235
48420.5,1.954,0.642476,65.5318,68.1356,66.1776
48433,1.95321,0.642496,65.4855,68.0888,66.1316
48445.6,1.95241,0.642516,65.4391,68.0421,66.0856
48458.2,1.95162,0.642535,65.3927,67.9953,66.0396
48470.7,1.95083,0.642555,65.3464,67.9485,65.9937
48483.3,1.95004,0.642574,65.3,67.9018,65.9477
48495.9,1.94925,0.642594,65.2536,67.855,65.9017
48508.4,1.94846,0.642614,65.2073,67.8082,65.8557
48521,1.94766,0.642633,65.1609,67.7615,65.8098
48533.5,1.94687,0.642653,65.1145,67.7147,65.7638
48546.1,1.94608,0.642673,65.0682,67.668,65.7178
48558.7,1.94529,0.642692,65.0218,67.6212,65.6718
48571.2,1.9445,0.642712,64.9754,67.5744,65.6258
48583.8,1.9437,0.642732,64.9291,67.5277,65.5799
48596.3,1.94291,0.642751,64.8827,67.4809,65.5339
48608.9,1.94212,0.642771,64.8363,67.4342,65.4879
48621.5,1.94133,0.642791,64.79,67.3874,65.4419
48634,1.94054,0.64281,64.7436,67.3406,65.396
48646.6,1.93975,0.64283,64.6972,67.2939,65.35
48659.1,1.93895,0.64285,64.6509,67.2471,65.304
48671.7,1.93816,0.642869,64.6045,67.2004,65.2581
48684.3,1.93737,0.642889,64.5581,67.1536,65.2121
48696.8,1.93658,0.642909,64.5117,67.1068,65.1661
48709.4,1.93579,0.642928,64.4654,67.0601,65.1201
48721.9,1.935,0.642948,64.419,67.0133,65.0742
48734.5,1.9342,0.642967,64.3726,66.9666,65.0282
48747.1,1.93341,0.642987,64.3263,66.9198,64.9822
48759.6,1.93262,0.643007,64.2799,66.873,64.9362
48772.2,1.93183,0.643026,64.2335,66.8263,64.8903
48784.7,1.93104,0.643046,64.1872,66.7795,64.8443
48797.3,1.93024,0.643066,64.1408,66.7328,64.7983
48809.9,1.92945,0.643085,64.0944,66.686,64.7523
48822.4,1.92866,0.643105,64.0481,66.6392,64.7064
48835,1.92787,0.643125,64.0017,66.5925,64.6604
48847.6,1.92708,0.643144,63.9553,66.5457,64.6144
48860.1,1.92629,0.643164,63.909,66.499,64.5684
48872.7,1.92549,0.643184,63.8626,66.4522,64.5224
48885.2,1.9247,0.643203,63.8162,66.4054,64.4765
48897.8,1.92391,0.643223,63.7698,66.3587,64.4305
48910.4,1.92312,0.643242,63.7235,66.3119,64.3845
48922.9,1.92233,0.643262,63.6771,66.2651,64.3386
48935.5,1.92155,0.643281,63.6322,66.2196,64.2938
48948,1.92079,0.643298,63.5894,66.1758,64.2507
48960.6,1.92003,0.643315,63.5465,66.1319,64.2076
48973.2,1.91927,0.643333,63.5036,66.0881,64.1646
48985.7,1.91851,0.64335,63.4607,66.0442,64.1215
48998.3,1.91775,0.643367,63.4177,66.0003,64.0784
49010.8,1.91699,0.643385,63.3748,65.9565,64.0353
49023.4,1.91623,0.643402,63.332,65.9126,63.9922
49036,1.91547,0.643419,63.289,65.8687,63.9491
49048.5,1.91471,0.643437,63.2462,65.8249,63.906
49061.1,1.91395,0.643454,63.2032,65.781,63.8629
49073.6,1.91319,0.643471,63.1603,65.7371,63.8198
49086.2,1.91243,0.643489,63.1174,65.6933,63.7767
49098.8,1.91167,0.643506,63.0745,65.6494,63.7336
49111.3,1.91091,0.643523,63.0316,65.6056,63.6905
49123.9,1.91015,0.643541,62.9887,65.5617,63.6474
49136.5,1.90939,0.643558,62.9458,65.5178,63.6043
49149,1.90863,0.643575,62.9029,65.474,63.5612
49161.6,1.90787,0.643592,62.86,65.4301,63.5182
49174.1,1.90711,0.64361,62.8171,65.3862,63.4751
49186.7,1.90635,0.643627,62.7742,65.3424,63.432
49199.3,1.90559,0.643644,62.7313,65.2985,63.3889
49211.8,1.90483,0.643662,62.6884,65.2546,63.3458
49224.4,1.90407,0.643679,62.6455,65.2108,63.3027
49236.9,1.90331,0.643696,62.6026,65.1669,63.2596
49249.5,1.90255,0.643714,62.5597,65.1231,63.2165
49262.1,1.90179,0.643731,62.5168,65.0792,63.1734
49274.6,1.90103,0.643748,62.4739,65.0353,63.1303
49287.2,1.90027,0.643766,62.431,64.9915,63.0872
49299.7,1.89951,0.643783,62.3881,64.9476,63.0441
49312.3,1.89875,0.6438,62.3452,64.9037,63.001
49324.9,1.89799,0.643818,62.3023,64.8599,62.9579
49337.4,1.89723,0.643835,62.2594,64.816,62.9148
49350,1.89647,0.643852,62.2165,64.7722,62.8717
49362.5,1.89571,0.643869,62.1736,64.7283,62.8287
49375.1,1.89495,0.643887,62.1307,64.6844,62.7855
49387.7,1.89419,0.643904,62.0878,64.6406,62.7425
49400.2,1.89343,0.643921,62.0449,64.5967,62.6994
49412.8,1.89267,0.643939,62.002,64.5528,62.6563
49425.3,1.89191,0.643956,61.9591,64.509,62.6132
49437.9,1.89115,0.643973,61.9162,64.4651,62.5701
49450.5,1.89039,0.643991,61.8733,64.4212,62.527
49463,1.88963,0.644008,61.8304,64.3774,62.4839
49475.6,1.88887,0.644025,61.7875,64.3335,62.4408
49488.2,1.88811,0.644043,61.7446,64.2897,62.3977
49500.7,1.88735,0.64406,61.7017,64.2458,62.3546
49513.3,1.88659,0.644077,61.6588,64.2019,62.3115
49525.8,1.88583,0.644095,61.6159,64.1581,62.2684
49538.4,1.88507,0.644112,61.573,64.1142,62.2253
49551,1.88431,0.644129,61.5301,64.0704,62.1822
49563.5,1.88355,0.644147,61.4872,64.0265,62.1391
49576.1,1.88279,0.644164,61.4443,63.9826,62.0961
49588.6,1.88203,0.644181,61.4014,63.9388,62.053
49601.2,1.88127,0.644198,61.3585,63.8949,62.0099
49613.8,1.88051,0.644216,61.3156,63.851,61.9668
49626.3,1.87975,0.644233,61.2727,63.8072,61.9237
49638.9,1.87899,0.64425,61.2298,63.7633,61.8806
49651.4,1.87823,0.644268,61.1869,63.7194,61.8375
49664,1.87747,0.644285,61.144,63.6756,61.7944
49676.6,1.87671,0.644302,61.1011,63.6317,61.7513
49689.1,1.87595,0.64432,61.0582,63.5878,61.7082
49701.7,1.87519,0.644337,61.0153,63.544,61.6651
49714.2,1.87443,0.644354,60.9724,63.5001,61.622
49726.8,1.87367,0.644372,60.9295,63.4563,61.5789
49739.4,1.87291,0.644389,60.8866,63.4124,61.5358
49751.9,1.87215,0.644406,60.8437,63.3685,61.4927
49764.5,1.87139,0.644424,60.8008,63.3247,61.4496
49777.1,1.87063,0.644441,60.7579,63.2808,61.4066
49789.6,1.86987,0.644458,60.715,63.2369,61.3635
49802.2,1.86911,0.644475,60.6721,63.1931,61.3204
49814.7,1.86835,0.644493,60.6292,63.1492,61.2773
49827.3,1.86759,0.64451,60.5863,63.1054,61.2342
49839.9,1.86683,0.644527,60.5434,63.0615,61.1911
49852.4,1.86608,0.644545,60.5005,63.0176,61.148
49865,1.86532,0.644562,60.4576,62.9738,61.1049
49877.5,1.86456,0.644579,60.4147,62.9299,61.0618
49890.1,1.8638,0.644597,60.3718,62.886,61.0187
49902.7,1.86306,0.64463,60.3298,62.8424,60.9767
49915.2,1.86232,0.644664,60.2878,62.7987,60.9348
49927.8,1.86158,0.644698,60.2459,62.7551,60.8928
49940.3,1.86084,0.644731,60.2039,62.7114,60.8508
49952.9,1.8601,0.644765,60.1619,62.6678,60.8088
49965.5,1.85936,0.644798,60.1199,62.6241,60.7669
49978,1.85862,0.644832,60.078,62.5805,60.7249
49990.6,1.85789,0.644865,60.036,62.5368,60.6829
50003.2,1.85715,0.644895,59.9945,62.4939,60.6413
50015.7,1.85642,0.644912,59.9543,62.4531,60.601
50028.3,1.8557,0.644929,59.9141,62.4123,60.5606
50040.8,1.85497,0.644946,59.874,62.3715,60.5202
50053.4,1.85425,0.644964,59.8338,62.3307,60.4799
50066,1.85352,0.644981,59.7937,62.2898,60.4395
50078.5,1.85279,0.644998,59.7535,62.2491,60.3991
50091.1,1.85207,0.645015,59.7134,62.2083,60.3587
50103.6,1.85134,0.645032,59.6732,62.1674,60.3184
50116.2,1.85062,0.64505,59.633,62.1267,60.278
50128.8,1.84989,0.645067,59.5929,62.0858,60.2376
50141.3,1.84917,0.645084,59.5527,62.045,60.1972
50153.9,1.84844,0.645101,59.5126,62.0042,60.1569
50166.4,1.84771,0.645118,59.4724,61.9634,60.1165
50179,1.84699,0.645135,59.4322,61.9226,60.0761
50191.6,1.84626,0.645153,59.3921,61.8818,60.0358
50204.1,1.84554,0.64517,59.3519,61.841,59.9954
50216.7,1.84481,0.645187,59.3118,61.8002,59.955
50229.2,1.84408,0.645204,59.2716,61.7594,59.9146
50241.8,1.84336,0.645221,59.2314,61.7186,59.8743
50254.4,1.84263,0.645239,59.1913,61.6778,59.8339
50266.9,1.84191,0.645256,59.1511,61.637,59.7935
50279.5,1.84118,0.645273,59.111,61.5962,59.7531
50292,1.84046,0.64529,59.0708,61.5554,59.7128
50304.6,1.83973,0.645307,59.0307,61.5146,59.6724
50317.2,1.839,0.645324,58.9905,61.4738,59.632
50329.7,1.83828,0.645342,58.9503,61.433,59.5916
50342.3,1.83755,0.645359,58.9102,61.3922,59.5513
50354.9,1.83683,0.645376,58.87,61.3514,59.5109
50367.4,1.8361,0.645393,58.8299,61.3106,59.4705
50380,1.83537,0.64541,58.7897,61.2698,59.4301
50392.5,1.83465,0.645428,58.7495,61.229,59.3898
50405.1,1.83392,0.645445,58.7094,61.1882,59.3494
50417.7,1.8332,0.645462,58.6692,61.1474,59.309
50430.2,1.83247,0.645479,58.6291,61.1066,59.2687
50442.8,1.83174,0.645496,58.5889,61.0658,59.2283
50455.3,1.83102,0.645513,58.5487,61.025,59.1879
50467.9,1.83029,0.645531,58.5086,60.9842,59.1475
50480.5,1.82957,0.645548,58.4684,60.9434,59.1072
50493,1.82884,0.645565,58.4283,60.9026,59.0668
50505.6,1.82812,0.645582,58.3881,60.8617,59.0264
50518.1,1.82739,0.645599,58.348,60.821,58.986
50530.7,1.82666,0.645616,58.3078,60.7802,58.9457
50543.3,1.82594,0.645634,58.2676,60.7393,58.9053
50555.8,1.82521,0.645651,58.2275,60.6986,58.8649
50568.4,1.82449,0.645668,58.1873,60.6577,58.8245
50580.9,1.82376,0.645685,58.1472,60.6169,58.7842
50593.5,1.82303,0.645702,58.107,60.5761,58.7438
50606.1,1.82231,0.64572,58.0668,60.5353,58.7034
50618.6,1.82158,0.645737,58.0267,60.4945,58.6631
50631.2,1.82086,0.645754,57.9865,60.4537,58.6227
50643.8,1.82013,0.645771,57.9464,60.4129,58.5823
50656.3,1.81941,0.645788,57.9062,60.3721,58.5419
50668.9,1.81868,0.645805,57.866,60.3313,58.5016
50681.4,1.81795,0.645823,57.8259,60.2905,58.4612
50694,1.81723,0.64584,57.7857,60.2497,58.4208
50706.6,1.8165,0.645857,57.7456,60.2089,58.3804
50719.1,1.81578,0.645874,57.7054,60.1681,58.3401
50731.7,1.81505,0.645891,57.6653,60.1273,58.2997
50744.2,1.81432,0.645909,57.6251,60.0865,58.2593
50756.8,1.8136,0.645926,57.5849,60.0457,58.2189
50769.4,1.81287,0.645943,57.5448,60.0049,58.1786
50781.9,1.81215,0.64596,57.5046,59.9641,58.1382
50794.5,1.81142,0.645977,57.4645,59.9233,58.0978
50807,1.81069,0.645994,57.4243,59.8825,58.0575
50819.6,1.80997,0.646012,57.3841,59.8417,58.0171
50832.2,1.80924,0.646029,57.344,59.8009,57.9767
50844.7,1.80852,0.646046,57.3038,59.7601,57.9363
50857.3,1.80779,0.646063,57.2637,59.7193,57.896
50869.8,1.80709,0.64608,57.2257,59.6806,57.8581
50882.4,1.8064,0.646097,57.1884,59.6426,57.821
50895,1.80571,0.646113,57.1511,59.6045,57.7839
50907.5,1.80501,0.64613,57.1138,59.5665,57.7468
50920.1,1.80432,0.646146,57.0765,59.5285,57.7097
50932.6,1.80363,0.646163,57.0392,59.4904,57.6725
50945.2,1.80294,0.64618,57.0019,59.4524,57.6354
50957.8,1.80224,0.646196,56.9646,59.4143,57.5983
50970.3,1.80155,0.646213,56.9273,59.3763,57.5612
50982.9,1.80086,0.64623,56.89,59.3382,57.524
50995.5,1.80017,0.646246,56.8527,59.3002,57.4869
51008,1.79947,0.646263,56.8154,59.2621,57.4498
51020.6,1.79878,0.646279,56.7781,59.2241,57.4127
51033.1,1.79809,0.646296,56.7408,59.186,57.3756
51045.7,1.7974,0.646313,56.7034,59.148,57.3384
51058.3,1.7967,0.646329,56.6662,59.11,57.3013
51070.8,1.79601,0.646346,56.6288,59.0719,57.2642
51083.4,1.79532,0.646362,56.5915,59.0339,57.2271
51095.9,1.79463,0.646379,56.5542,58.9958,57.1899
51108.5,1.79393,0.646396,56.5169,58.9578,57.1528
51121.1,1.79324,0.646412,56.4796,58.9197,57.1157
51133.6,1.79255,0.646429,56.4423,58.8817,57.0786
51146.2,1.79185,0.646446,56.405,58.8436,57.0414
51158.7,1.79116,0.646462,56.3677,58.8056,57.0043
51171.3,1.79047,0.646479,56.3304,58.7675,56.9672
51183.9,1.78978,0.646495,56.2931,58.7295,56.9301
51196.4,1.78908,0.646512,56.2558,58.6914,56.893
51209,1.78839,0.646529,56.2185,58.6534,56.8558
51221.6,1.7877,0.646545,56.1812,58.6154,56.8187
51234.1,1.78701,0.646562,56.1439,58.5773,56.7816
51246.7,1.78631,0.646579,56.1065,58.5393,56.7445
51259.2,1.78562,0.646595,56.0692,58.5012,56.7074
51271.8,1.78493,0.646612,56.0319,58.4632,56.6702
51284.4,1.78424,0.646628,55.9946,58.4251,56.6331
51296.9,1.78354,0.646645,55.9573,58.3871,56.596
51309.5,1.78285,0.646662,55.92,58.349,56.5589
51322,1.78216,0.646678,55.8827,58.311,56.5217
51334.6,1.78147,0.646695,55.8454,58.2729,56.4846
51347.2,1.78077,0.646712,55.8081,58.2349,56.4475
51359.7,1.78008,0.646728,55.7708,58.1969,56.4104
51372.3,1.77939,0.646745,55.7335,58.1588,56.3733
51384.8,1.7787,0.646761,55.6962,58.1208,56.3361
51397.4,1.778,0.646778,55.6589,58.0827,56.299
51410,1.77731,0.646795,55.6216,58.0447,56.2619
51422.5,1.77662,0.646811,55.5843,58.0066,56.2248
51435.1,1.77593,0.646828,55.547,57.9686,56.1877
51447.6,1.77523,0.646845,55.5096,57.9305,56.1505
51460.2,1.77454,0.646861,55.4723,57.8925,56.1134
51472.8,1.77385,0.646878,55.435,57.8544,56.0763
51485.3,1.77316,0.646894,55.3977,57.8164,56.0392
51497.9,1.77246,0.646911,55.3604,57.7784,56.002
51510.5,1.77177,0.646928,55.3231,57.7403,55.9649
51523,1.77108,0.646944,55.2858,57.7023,55.9278
51535.6,1.77038,0.646961,55.2485,57.6642,55.8907
51548.1,1.76969,0.646977,55.2112,57.6262,55.8535
51560.7,1.769,0.646994,55.1739,57.5881,55.8164
51573.3,1.76831,0.647011,55.1366,57.5501,55.7793
51585.8,1.76761,0.647027,55.0993,57.512,55.7422
51598.4,1.76692,0.647044,55.062,57.474,55.7051
51610.9,1.76623,0.647061,55.0246,57.4359,55.6679
51623.5,1.76554,0.647077,54.9873,57.3979,55.6308
51636.1,1.76484,0.647094,54.95,57.3598,55.5937
51648.6,1.76415,0.64711,54.9127,57.3218,55.5566
51661.2,1.76346,0.647127,54.8754,57.2838,55.5194
51673.7,1.76277,0.647144,54.8381,57.2457,55.4823
51686.3,1.76207,0.64716,54.8008,57.2077,55.4452
51698.9,1.76138,0.647177,54.7635,57.1696,55.4081
51711.4,1.76069,0.647194,54.7262,57.1316,55.371
51724,1.76,0.64721,54.6889,57.0935,55.3338
51736.5,1.7593,0.647227,54.6516,57.0555,55.2967
51749.1,1.75861,0.647243,54.6143,57.0174,55.2596
51761.7,1.75792,0.64726,54.577,56.9794,55.2225
51774.2,1.75723,0.647277,54.5397,56.9414,55.1853
51786.8,1.75653,0.647293,54.5024,56.9033,55.1482
51799.3,1.75584,0.64731,54.4651,56.8653,55.1111
51811.9,1.75515,0.647327,54.4277,56.8272,55.074
51824.5,1.75446,0.647343,54.3904,56.7892,55.0369
51837,1.75376,0.64736,54.3531,56.7511,54.9997
51849.6,1.75307,0.647376,54.3158,56.7131,54.9626
51862.2,1.75238,0.647393,54.2789,56.6755,54.9259
51874.7,1.75172,0.647407,54.244,56.64,54.8909
51887.3,1.75105,0.647422,54.2091,56.6045,54.856
51899.8,1.75038,0.647437,54.1741,56.5691,54.8211
51912.4,1.74971,0.647451,54.1392,56.5336,54.7862
51925,1.74905,0.647466,54.1043,56.4981,54.7512
51937.5,1.74838,0.64748,54.0694,56.4626,54.7163
51950.1,1.74771,0.647495,54.0344,56.4272,54.6814
51962.6,1.74704,0.64751,53.9995,56.3917,54.6465
51975.2,1.74638,0.647524,53.9646,56.3562,54.6115
51987.8,1.74571,0.647539,53.9297,56.3207,54.5766
52000.3,1.74504,0.647554,53.8947,56.2853,54.5417
52012.9,1.74437,0.647568,53.8598,56.2498,54.5067
52025.4,1.74371,0.647583,53.8249,56.2143,54.4718
52038,1.74304,0.647597,53.79,56.1788,54.4369
52050.6,1.74237,0.647612,53.755,56.1434,54.402
52063.1,1.7417,0.647627,53.7201,56.1079,54.3671
52075.7,1.74104,0.647641,53.6852,56.0724,54.3321
52088.2,1.74037,0.647656,53.6503,56.0369,54.2972
52100.8,1.7397,0.647671,53.6153,56.0015,54.2623
52113.4,1.73903,0.647685,53.5804,55.966,54.2274
52125.9,1.73837,0.6477,53.5455,55.9305,54.1924
52138.5,1.7377,0.647715,53.5105,55.895,54.1575
52151.1,1.73703,0.647729,53.4756,55.8596,54.1226
52163.6,1.73636,0.647744,53.4407,55.8241,54.0877
52176.2,1.7357,0.647758,53.4058,55.7886,54.0527
52188.7,1.73503,0.647773,53.3708,55.7531,54.0178
52201.3,1.73436,0.647788,53.3359,55.7177,53.9829
52213.9,1.73369,0.647802,53.301,55.6822,53.9479
52226.4,1.73303,0.647817,53.2661,55.6467,53.913
52239,1.73236,0.647832,53.2311,55.6112,53.8781
52251.5,1.73169,0.647846,53.1962,55.5758,53.8432
52264.1,1.73102,0.647861,53.1613,55.5403,53.8082
52276.7,1.73036,0.647875,53.1264,55.5048,53.7733
52289.2,1.72969,0.64789,53.0914,55.4693,53.7384
52301.8,1.72902,0.647905,53.0565,55.4339,53.7035
52314.3,1.72835,0.647919,53.0216,55.3984,53.6685
52326.9,1.72769,0.647934,52.9867,55.3629,53.6336
52339.5,1.72702,0.647949,52.9517,55.3274,53.5987
52352,1.72635,0.647963,52.9168,55.292,53.5638
52364.6,1.72569,0.647978,52.8819,55.2565,53.5288
52377.1,1.72502,0.647992,52.847,55.221,53.4939
52389.7,1.72435,0.648007,52.812,55.1855,53.459
52402.3,1.72368,0.648022,52.7771,55.1501,53.424
52414.8,1.72302,0.648036,52.7422,55.1146,53.3891
52427.4,1.72235,0.648051,52.7073,55.0791,53.3542
52440,1.72168,0.648066,52.6723,55.0436,53.3193
52452.5,1.72101,0.64808,52.6374,55.0082,53.2843
52465.1,1.72035,0.648095,52.6025,54.9727,53.2494
52477.6,1.71968,0.648109,52.5675,54.9372,53.2145
52490.2,1.71901,0.648124,52.5326,54.9018,53.1796
52502.8,1.71834,0.648139,52.4977,54.8663,53.1447
52515.3,1.71768,0.648153,52.4628,54.8308,53.1097
52527.9,1.71701,0.648168,52.4278,54.7953,53.0748
52540.4,1.71634,0.648183,52.3929,54.7598,53.0399
52553,1.71567,0.648197,52.358,54.7244,53.0049
52565.6,1.71501,0.648212,52.3231,54.6889,52.97
52578.1,1.71434,0.648227,52.2881,54.6534,52.9351
52590.7,1.71367,0.648241,52.2532,54.618,52.9002
52603.2,1.713,0.648256,52.2183,54.5825,52.8652
52615.8,1.71234,0.64827,52.1834,54.547,52.8303
52628.4,1.71167,0.648285,52.1484,54.5115,52.7954
52640.9,1.711,0.6483,52.1135,54.476,52.7605
52653.5,1.71033,0.648314,52.0786,54.4406,52.7255
52666,1.70967,0.648329,52.0437,54.4051,52.6906
52678.6,1.709,0.648344,52.0087,54.3696,52.6557
52691.2,1.70833,0.648358,51.9738,54.3342,52.6208
52703.7,1.70766,0.648373,51.9389,54.2987,52.5858
52716.3,1.707,0.648387,51.9039,54.2632,52.5509
52728.9,1.70633,0.648402,51.869,54.2277,52.516
52741.4,1.70566,0.648417,51.8341,54.1923,52.4811
52754,1.70499,0.648431,51.7992,54.1568,52.4461
52766.5,1.70433,0.648446,51.7643,54.1213,52.4112
52779.1,1.70366,0.648461,51.7293,54.0858,52.3763
52791.7,1.70299,0.648475,51.6944,54.0504,52.3414
52804.2,1.70232,0.64849,51.6595,54.0149,52.3064
52816.8,1.70166,0.648504,51.6245,53.9794,52.2715
52829.3,1.70099,0.648519,51.5896,53.9439,52.2366
52841.9,1.70032,0.648534,51.5547,53.9085,52.2016
52854.5,1.69966,0.648548,51.5198,53.873,52.1667
52867,1.69899,0.648563,51.4848,53.8375,52.1318
52879.6,1.69835,0.648577,51.4519,53.804,52.099
52892.1,1.69772,0.648591,51.4196,53.7712,52.0669
52904.7,1.69709,0.648606,51.3873,53.7383,52.0347
52917.3,1.69646,0.64862,51.3549,53.7055,52.0026
52929.8,1.69583,0.648634,51.3226,53.6726,51.9704
52942.4,1.6952,0.648648,51.2903,53.6398,51.9383
52954.9,1.69457,0.648663,51.258,53.6069,51.9061
52967.5,1.69394,0.648677,51.2257,53.5741,51.874
52980.1,1.69331,0.648691,51.1933,53.5412,51.8418
52992.6,1.69267,0.648705,51.161,53.5084,51.8097
53005.2,1.69204,0.648719,51.1287,53.4755,51.7776
53017.8,1.69141,0.648734,51.0964,53.4427,51.7454
53030.3,1.69078,0.648748,51.0641,53.4098,51.7133
53042.9,1.69015,0.648762,51.0317,53.3769,51.6811
53055.4,1.68952,0.648776,50.9994,53.3441,51.649
53068,1.68889,0.64879,50.9671,53.3113,51.6169
53080.6,1.68826,0.648805,50.9348,53.2784,51.5847
53093.1,1.68763,0.648819,50.9025,53.2455,51.5526
53105.7,1.687,0.648833,50.8701,53.2127,51.5204
53118.2,1.68637,0.648847,50.8378,53.1798,51.4883
53130.8,1.68574,0.648861,50.8055,53.147,51.4561
53143.4,1.68511,0.648876,50.7732,53.1141,51.424
53155.9,1.68448,0.64889,50.7409,53.0813,51.3918
53168.5,1.68385,0.648904,50.7085,53.0484,51.3597
53181,1.68322,0.648918,50.6762,53.0156,51.3276
53193.6,1.68259,0.648932,50.6439,52.9827,51.2954
53206.2,1.68196,0.648947,50.6116,52.9499,51.2633
53218.7,1.68133,0.648961,50.5793,52.917,51.2311
53231.3,1.6807,0.648975,50.5469,52.8842,51.199
53243.8,1.68007,0.648989,50.5146,52.8513,51.1669
53256.4,1.67944,0.649004,50.4823,52.8185,51.1347
53269,1.67881,0.649018,50.45,52.7856,51.1026
53281.5,1.67817,0.649032,50.4177,52.7527,51.0704
53294.1,1.67754,0.649046,50.3853,52.7199,51.0383
53306.7,1.67691,0.64906,50.353,52.687,51.0061
53319.2,1.67628,0.649074,50.3207,52.6542,50.974
53331.8,1.67565,0.649089,50.2884,52.6213,50.9419
53344.3,1.67502,0.649103,50.2561,52.5885,50.9097
53356.9,1.67439,0.649117,50.2237,52.5556,50.8776
53369.5,1.67376,0.649131,50.1914,52.5228,50.8454
53382,1.67313,0.649146,50.1591,52.4899,50.8133
53394.6,1.6725,0.64916,50.1268,52.4571,50.7812
53407.1,1.67187,0.649174,50.0944,52.4242,50.749
53419.7,1.67124,0.649188,50.0621,52.3914,50.7169
53432.3,1.67061,0.649202,50.0298,52.3585,50.6847
53444.8,1.66998,0.649217,49.9975,52.3257,50.6526
53457.4,1.66935,0.649231,49.9652,52.2928,50.6204
53469.9,1.66872,0.649245,49.9328,52.2599,50.5883
